CustomerID,Recency,Frequency,Monetary,AvgBasket,TotalItems,LogMonetary,LogAvgBasket,LogTotalItems,Churned,Cluster,Segment,ChurnProbability,ChurnRisk,PredictedCLV_GBP,CLV_Band
16809,23,5,914.69,6.138859060402685,652,6.81967787944687,1.965552968121029,6.481577129276431,0,1,Loyal,0.0797,Low,1229.55,Gold
16810,192,1,309.54,20.636000000000003,114,5.738312717553024,3.0743585940091807,4.74493212836325,1,0,At-Risk,0.6626,Medium,271.1,Bronze
16811,5,2,547.07,19.53821428571429,477,6.3064030160165885,3.022287262342975,6.169610732491456,0,1,Loyal,0.3588,Low,700.02,Gold
16812,361,1,479.35,31.956666666666667,81,6.174515004855747,3.495193567240932,4.406719247264253,1,0,At-Risk,0.634,Medium,309.72,Silver
16813,8,10,1652.18,3.878356807511737,1501,7.410455984814581,1.5848084433900391,7.31455283232408,0,2,High-Value,0.0371,Low,2213.06,Platinum
16814,14,21,6416.7,20.115047021943575,2697,8.766815077043479,3.0499859153284223,7.900266036767701,0,2,High-Value,0.0009,Low,5665.21,Platinum
16816,103,4,417.06,14.895,274,6.035624962893636,2.766004594362766,5.616771097666572,1,1,Loyal,0.4154,Medium,608.85,Silver
16817,3,9,1604.75,18.65988372093023,822,7.381346216137902,2.9785802002015416,6.71295620067707,0,2,High-Value,0.0544,Low,1695.27,Platinum
16818,11,11,3349.57,17.81686170212766,2164,8.116885759599102,2.93475336691163,7.68017564043659,0,2,High-Value,0.0109,Low,3417.73,Platinum
16820,96,1,497.61,19.138846153846153,307,6.211824227045576,3.0026505943803983,5.730099782973574,1,1,Loyal,0.5234,Medium,541.13,Silver
16823,227,1,358.38,9.431052631578948,136,5.8843803244983075,2.344787187369816,4.919980925828125,1,0,At-Risk,0.701,High,234.8,Bronze
16824,16,2,460.64,17.716923076923077,236,6.134785366552204,2.929428091990968,5.4680601411351315,0,1,Loyal,0.3369,Low,398.04,Silver
16825,39,2,775.1800000000001,27.685,566,6.6543844520478315,3.3563743380538344,6.340359303727752,0,1,Loyal,0.3799,Low,937.18,Gold
16826,51,1,341.7,15.53181818181818,158,5.836855428880563,2.8052868986346273,5.0689042022202315,0,1,Loyal,0.5256,Medium,267.73,Bronze
16828,93,2,128.5,16.0625,59,4.863680881139593,2.8368830729451786,4.0943445622221,1,1,Loyal,0.5157,Medium,136.21,Bronze
16829,157,1,197.22,17.92909090909091,99,5.289377524978562,2.940699940248236,4.605170185988092,1,0,At-Risk,0.6402,Medium,215.86,Bronze
16830,39,1,325.91,14.170000000000002,264,5.789684903656904,2.719319793360441,5.579729825986222,0,1,Loyal,0.4486,Medium,303.6,Silver
16832,184,3,199.15,16.595833333333335,33,5.299067085438582,2.867662131591952,3.5263605246161616,1,0,At-Risk,0.3709,Low,129.99,Bronze
16833,1,4,1106.53,23.5431914893617,440,7.0098875895885335,3.2004344833678933,6.089044875446846,0,1,Loyal,0.1795,Low,1068.39,Gold
16834,228,1,413.46,17.2275,358,6.026976468109342,2.9029314426984483,5.883322388488279,1,0,At-Risk,0.4401,Medium,551.72,Silver
16835,128,2,180.85,18.085,61,5.203182171432998,2.948902686197193,4.127134385045092,1,1,Loyal,0.554,Medium,146.66,Bronze
16836,40,2,251.87,22.89727272727273,165,5.5328755226775,3.173764340596622,5.111987788356544,0,1,Loyal,0.3734,Low,361.72,Silver
16837,31,11,3170.98,19.218060606060607,1563,8.062111277564622,3.0065762943562486,7.355001921105257,0,2,High-Value,0.0402,Low,2870.62,Platinum
16838,197,2,588.85,23.554,185,6.3798682672878515,3.200874773758648,5.225746673713202,1,0,At-Risk,0.479,Medium,375.89,Silver
16839,9,34,16594.35,62.38477443609022,8975,9.716877814621636,4.149223681752035,9.102309627762478,0,2,High-Value,0.0688,Low,15004.44,Platinum
16841,37,6,1869.82,16.119137931034484,2250,7.534132116408228,2.840197014950117,7.719129840906732,0,2,High-Value,0.0426,Low,2962.41,Platinum
16842,101,3,1264.19,20.066507936507936,693,7.142977587511544,3.047684477796883,6.542471960506805,1,1,Loyal,0.2653,Low,1103.49,Gold
16843,43,16,10196.57,26.97505291005291,10159,9.22990473559571,3.331313145529638,9.226213721132472,0,2,High-Value,0.0209,Low,11323.46,Platinum
16846,50,1,214.32,19.483636363636364,135,5.372125293692757,3.0196263412281428,4.912654885736052,0,1,Loyal,0.6089,Medium,277.96,Bronze
16847,43,1,193.44,16.12,78,5.270123632177254,2.840247370713596,4.3694478524670215,0,1,Loyal,0.6388,Medium,176.58,Bronze
16848,53,1,281.42,20.101428571428578,182,5.643395324641106,3.0493407429971953,5.209486152841421,0,1,Loyal,0.4473,Medium,334.66,Silver
16849,187,1,124.57,15.57125,33,4.8328633720008725,2.8076692661309224,3.5263605246161616,1,0,At-Risk,0.7382,High,110.49,Bronze
16850,334,1,332.41,17.495263157894737,249,5.809372963868082,2.917514653779825,5.521460917862246,1,0,At-Risk,0.5257,Medium,426.02,Silver
16851,4,3,342.45,17.1225,271,5.839041540659891,2.8971542601928957,5.605802066295998,0,1,Loyal,0.2824,Low,440.7,Silver
16852,10,2,144.91000000000005,16.101111111111113,56,4.982989993275932,2.8391434386556433,4.04305126783455,0,1,Loyal,0.491,Medium,148.59,Bronze
16855,24,2,328.4,17.28421052631579,164,5.79727281774354,2.906037874640564,5.10594547390058,0,1,Loyal,0.3715,Low,352.7,Silver
16856,15,1,35.400000000000006,17.700000000000003,12,3.594568774642695,2.928523523860541,2.5649493574615367,0,1,Loyal,0.5557,Medium,31.97,Bronze
16858,369,1,375.69000000000005,37.569,91,5.931422568022302,3.652448844997848,4.5217885770490405,1,0,At-Risk,0.6439,Medium,211.74,Bronze
16859,145,2,747.81,14.380961538461538,827,6.618485279775063,2.7331304808789088,6.71901315438526,1,1,Loyal,0.3684,Low,685.51,Gold
16861,60,2,173.76,28.959999999999997,140,5.163413604083235,3.3998631586490187,4.948759890378168,0,1,Loyal,0.5655,Medium,296.16,Bronze
16863,31,2,502.8,19.338461538461537,409,6.22217936391851,3.0125137505159945,6.016157159698354,0,1,Loyal,0.3443,Low,680.39,Gold
16866,141,3,207.74,18.885454545454543,60,5.341089458391906,2.989988537108709,4.110873864173311,1,0,At-Risk,0.5502,Medium,163.58,Bronze
16869,23,4,817.12,6.434015748031496,583,6.707009025109966,2.006066190252087,6.369900982828227,0,1,Loyal,0.0826,Low,923.97,Gold
16871,22,6,2812.34,20.528029197080293,1253,7.942127668587332,3.069355769661157,7.134093721192866,0,2,High-Value,0.0723,Low,2248.6,Platinum
16872,77,3,680.02,97.14571428571428,600,6.523591674293888,4.586453254824801,6.398594934535208,0,1,Loyal,0.3254,Low,928.92,Gold
16873,5,6,7123.62,25.53268817204301,3840,8.871311670381246,3.278377488762603,8.253488028345904,0,2,High-Value,0.0279,Low,5783.93,Platinum
16875,67,5,2095.53,18.71008928571429,1069,7.648038876071995,2.981130651124652,6.975413927455952,0,1,Loyal,0.102,Low,2001.51,Platinum
16877,12,6,846.62,5.427051282051282,458,6.742432422151628,1.860515845515754,6.129050210060545,0,1,Loyal,0.0909,Low,913.11,Gold
16878,84,1,13.3,4.433333333333334,12,2.6602595372658615,1.692552819144607,2.5649493574615367,0,0,At-Risk,0.4422,Medium,20.15,Bronze
16880,31,7,1491.43,8.571436781609195,746,7.308160942994333,2.25878332811535,6.616065185132817,0,1,Loyal,0.0527,Low,1402.62,Gold
16881,67,1,432.0,432.0,600,6.07073772800249,6.07073772800249,6.398594934535208,0,1,Loyal,0.5237,Medium,595.45,Silver
16882,67,3,705.12,18.08,424,6.559785194721083,2.9486406660201405,6.052089168924417,0,1,Loyal,0.2724,Low,791.55,Gold
16883,187,2,272.48,7.364324324324325,103,5.611228493045593,2.123975557037029,4.6443908991413725,1,0,At-Risk,0.5397,Medium,237.62,Bronze
16884,38,2,429.84,16.532307692307693,320,6.0657367914825695,2.864045332728116,5.771441123130016,0,1,Loyal,0.3659,Low,527.95,Silver
16885,15,3,450.41,4.691770833333334,178,6.112376017438897,1.7390214182318136,5.187385805840755,0,1,Loyal,0.2296,Low,326.81,Silver
16887,35,1,192.33,5.342499999999999,156,5.264398573344411,1.8472730124912995,5.056245805348308,0,1,Loyal,0.3646,Low,194.43,Bronze
16889,195,3,1578.67,11.693851851851852,925,7.364971243447073,2.5411177700939325,6.8308742346461795,1,0,At-Risk,0.2611,Low,1292.62,Gold
16891,2,5,742.43,3.991559139784946,265,6.6112746121740065,1.6077483138229118,5.583496308781699,0,1,Loyal,0.1297,Low,642.06,Silver
16892,1,5,518.19,5.3421649484536085,236,6.25226990480378,1.8472201846794765,5.4680601411351315,0,1,Loyal,0.2081,Low,582.03,Silver
16893,367,1,145.93,3.242888888888889,62,4.989956282887855,1.4452443789550533,4.143134726391533,1,0,At-Risk,0.3184,Low,130.94,Bronze
16895,65,1,202.27,3.26241935483871,91,5.31453514457087,1.4498369227447223,4.5217885770490405,0,1,Loyal,0.2989,Low,163.79,Bronze
16897,299,2,289.78,7.831891891891891,73,5.672566967503279,2.178369248958453,4.30406509320417,1,0,At-Risk,0.6639,Medium,167.06,Bronze
16898,26,3,501.03,3.191273885350318,412,6.218659878862289,1.4330047176428604,6.023447592961033,0,1,Loyal,0.1902,Low,624.67,Silver
16899,8,6,1271.06,10.333821138211382,520,7.148392912598927,2.427791276628675,6.255750041753367,0,1,Loyal,0.1279,Low,1340.24,Gold
16900,17,3,887.11,11.229240506329116,833,6.789095609194309,2.503829846898225,6.726233402358747,0,1,Loyal,0.1484,Low,973.01,Gold
16902,116,1,1706.88,38.79272727272728,629,7.443008114269093,3.683684163751872,6.4457198193855785,1,1,Loyal,0.6405,Medium,1074.41,Gold
16903,29,1,363.2,6.485714285714286,247,5.897703167293508,2.012996442271683,5.5134287461649825,0,1,Loyal,0.3553,Low,330.9,Silver
16904,4,16,3653.75,5.4943609022556394,1984,8.203782970391725,1.870934246860126,7.59337419312129,0,2,High-Value,0.0195,Low,3372.24,Platinum
16905,5,7,3037.6,15.2643216080402,1381,8.019152162009666,2.7889738503582926,7.231287004327616,0,2,High-Value,0.0351,Low,2362.16,Platinum
16906,82,4,559.59,6.506860465116279,263,6.328989800540907,2.015817331115106,5.575949103146316,0,1,Loyal,0.1396,Low,590.88,Silver
16907,29,5,928.76,6.634,286,6.834926488326795,2.032611954323038,5.659482215759621,0,1,Loyal,0.0781,Low,743.22,Gold
16909,72,1,379.14,21.063333333333333,436,5.940539605922692,3.093917105462722,6.07993319509559,0,1,Loyal,0.3779,Low,638.0,Silver
16910,4,8,1508.96,2.7687339449541284,884,7.3198384393918765,1.3267391214389457,6.785587645007929,0,2,High-Value,0.0399,Low,1470.23,Gold
16912,29,11,2555.58,25.5558,1025,7.846425706813547,3.279248179573846,6.933423025730715,0,2,High-Value,0.0348,Low,2366.65,Platinum
16913,290,1,113.44,14.18,82,4.74005066818191,2.719978771967484,4.418840607796598,1,0,At-Risk,0.7003,High,134.04,Bronze
16914,36,1,183.76,6.125333333333333,112,5.2190576855624045,1.9636565086861255,4.727387818712341,0,1,Loyal,0.5489,Medium,179.99,Bronze
16915,9,6,621.6800000000001,10.906666666666668,132,6.4340327431676485,2.477098467340189,4.890349128221754,0,1,Loyal,0.5498,Medium,500.17,Silver
16916,24,2,562.41,4.135367647058823,431,6.334007604663525,1.6361514371289858,6.068425588244111,0,1,Loyal,0.2857,Low,579.76,Silver
16917,277,1,391.52,43.50222222222222,232,5.972587491338293,3.7955391255033826,5.4510384535657,1,0,At-Risk,0.5746,Medium,401.75,Silver
16918,50,6,1068.82,8.35015625,721,6.975245689005592,2.235393054390911,6.582025138892826,0,1,Loyal,0.0869,Low,1300.77,Gold
16919,156,11,2592.25,7.951687116564417,1403,7.8606671943119375,2.191842019166065,7.247080584585756,1,2,High-Value,0.1454,Low,2433.82,Platinum
16921,61,1,154.18,2.8032727272727276,154,5.044585733465803,1.3358619400936511,5.043425116919247,0,1,Loyal,0.1655,Low,187.52,Bronze
16923,12,19,7069.08,11.292460063897764,3344,8.863627074243855,2.5089860714801127,8.11522197256233,0,2,High-Value,0.001,Low,5871.72,Platinum
16924,21,3,829.89,10.245555555555557,467,6.722497415455896,2.4199729888645902,6.148468295917647,0,1,Loyal,0.1583,Low,799.36,Gold
16926,371,1,230.25,16.446428571428573,35,5.443499376392535,2.8591349613076336,3.58351893845611,1,0,At-Risk,0.7635,High,148.35,Bronze
16927,116,3,543.05,90.50833333333333,993,6.299041154397021,4.516430042815667,6.901737206656574,1,1,Loyal,0.686,Medium,717.56,Gold
16928,80,17,2814.7,13.797549019607844,2092,7.942966177511865,2.694461560272498,7.646353722445999,0,2,High-Value,0.0097,Low,3355.7,Platinum
16929,4,7,1295.39,16.823246753246753,929,7.167338757569021,2.880503602598672,6.835184586147301,0,1,Loyal,0.0526,Low,1427.56,Gold
16930,26,3,378.89,7.148867924528302,339,5.9398817371306265,2.0978790126387308,5.8289456176102075,0,1,Loyal,0.2095,Low,527.63,Silver
16931,5,21,4554.87,5.140936794582393,3134,8.424171790358395,1.814977302928621,8.050384453067021,0,2,High-Value,0.0016,Low,4935.62,Platinum
16932,53,1,150.23000000000002,3.129791666666667,82,5.018801856762649,1.4182269617942287,4.418840607796598,0,1,Loyal,0.3075,Low,144.27,Bronze
16933,1,2,563.23,12.800681818181818,288,6.335461969788099,2.6247179980572923,5.666426688112432,0,1,Loyal,0.3023,Low,456.14,Silver
16934,55,2,931.03,15.262786885245902,397,6.837365003008744,2.788879484589767,5.986452005284438,0,1,Loyal,0.3205,Low,716.12,Gold
16936,26,1,261.9,4.676785714285714,171,5.571773731735836,1.7363851771816077,5.147494476813453,0,1,Loyal,0.4157,Medium,199.52,Bronze
16938,9,4,2711.6800000000003,11.539063829787237,2533,7.905692355094029,2.528848877696061,7.837554360881084,0,2,High-Value,0.0712,Low,3026.68,Platinum
16940,52,3,3049.88,9.99960655737705,2169,8.023185352576407,2.3978595046475206,7.682482446534506,0,2,High-Value,0.1446,Low,3019.5,Platinum
16942,13,9,1904.99,6.877220216606498,805,7.5527568376106675,2.063975077243755,6.692083742506628,0,2,High-Value,0.0533,Low,1695.82,Platinum
16943,212,3,816.73,24.74939393939394,145,6.706532208766916,3.2484110904985455,4.983606621708336,1,0,At-Risk,0.4875,Medium,335.04,Silver
16945,22,19,4345.5,17.451807228915662,2725,8.377126202519118,2.915162318476232,7.910590612256477,0,2,High-Value,0.0116,Low,4985.55,Platinum
16947,236,1,406.48,19.356190476190477,312,6.009991851721866,3.013385065933273,5.746203190540153,1,0,At-Risk,0.5509,Medium,512.02,Silver
16948,139,3,435.02,22.89578947368421,1614,6.0776881138566,3.173702270768045,7.387090235656757,1,1,Loyal,0.7176,High,853.24,Gold
16949,4,6,1286.27,21.437833333333337,791,7.160278975803028,3.110748522219855,6.674561391814426,0,1,Loyal,0.1224,Low,1616.3,Gold
16950,57,3,1178.56,28.06095238095238,644,7.072896766566239,3.3693954305215783,6.4692503167957724,0,1,Loyal,0.2706,Low,1147.31,Gold
16951,135,3,1277.75,14.857558139534884,1318,7.153638317265837,2.763646240893773,7.1846291527173145,1,1,Loyal,0.2191,Low,1546.48,Gold
16952,109,2,167.61,10.475625,92,5.127588355789889,2.4402252206943142,4.532599493153256,1,1,Loyal,0.6277,Medium,190.52,Bronze
16953,30,1,20.8,20.8,10,3.0819099697950434,3.0819099697950434,2.3978952727983707,0,1,Loyal,0.461,Medium,27.59,Bronze
16954,1,9,2085.08,38.61259259259259,1054,7.643041985736175,3.6791470624732554,6.961296045910167,0,2,High-Value,0.0328,Low,2311.92,Platinum
16955,185,4,518.67,20.746799999999997,266,6.25319399473728,3.0794666202737555,5.58724865840025,1,0,At-Risk,0.5375,Medium,592.18,Silver
16956,18,1,308.74,19.29625,114,5.735733235888028,3.0104361399191872,4.74493212836325,0,1,Loyal,0.6477,Medium,265.22,Bronze
16957,239,2,416.64,26.04,172,6.03461981742191,3.2973172511747633,5.153291594497779,1,0,At-Risk,0.5437,Medium,360.66,Silver
16959,87,1,117.35,16.764285714285716,49,4.773646335959993,2.8771900211941004,3.912023005428146,0,1,Loyal,0.6096,Medium,126.12,Bronze
16960,39,3,507.05,5.02029702970297,304,6.2305798679318904,1.795136598585749,5.720311776607412,0,1,Loyal,0.1881,Low,541.36,Silver
16961,116,1,234.17,16.72642857142857,125,5.46030865686874,2.8750566655839345,4.836281906951478,1,1,Loyal,0.6669,Medium,277.81,Bronze
16963,187,1,110.55,15.792857142857144,35,4.714472920878541,2.8209536259307653,3.58351893845611,1,0,At-Risk,0.784,High,111.84,Bronze
16965,227,1,201.19,7.738076923076923,291,5.309207849379209,2.167690133772359,5.676753802268282,1,0,At-Risk,0.4396,Medium,289.94,Bronze
16966,8,7,2154.97,76.96321428571427,1981,7.675996017275306,4.356237103724195,7.591861714889934,0,2,High-Value,0.0655,Low,3421.45,Platinum
16967,189,1,319.02,15.19142857142857,333,5.768383493840728,2.78448200168616,5.811140992976701,1,0,At-Risk,0.4751,Medium,356.59,Silver
16968,4,2,439.43,14.17516129032258,326,6.087751522419478,2.7196599655759037,5.7899601708972535,0,1,Loyal,0.296,Low,468.09,Silver
16969,39,3,650.41,15.48595238095238,816,6.479139244274806,2.802508647433169,6.705639094860003,0,1,Loyal,0.2077,Low,1013.05,Gold
16971,38,1,357.21,8.712439024390243,72,5.881119406601529,2.273407437619,4.290459441148391,0,1,Loyal,0.7235,High,196.26,Bronze
16976,267,1,251.52,125.76,88,5.5314904534994245,4.84229553482272,4.48863636973214,1,0,At-Risk,0.6954,Medium,223.97,Bronze
16978,78,1,344.33,8.828974358974358,166,5.84450048159508,2.2853345908695584,5.117993812416755,0,1,Loyal,0.4627,Medium,201.94,Bronze
16979,4,6,1852.0,20.808988764044944,865,7.52456122628536,3.0823222134368704,6.763884908562435,0,2,High-Value,0.107,Low,1835.31,Platinum
16980,255,2,1028.46,12.697037037037038,739,6.936789671900485,2.617179534774511,6.606650186198215,1,0,At-Risk,0.3602,Low,884.58,Gold
16982,61,1,384.06,17.457272727272727,182,5.95339916630119,2.9154584785757796,5.209486152841421,0,1,Loyal,0.4458,Medium,341.34,Silver
16983,13,7,1905.87,13.327762237762236,1335,7.553218433376379,2.662199070383025,7.197435354096591,0,2,High-Value,0.036,Low,2047.01,Platinum
16984,88,2,4459.52,11.1488,2380,8.40302063014605,2.497230399476833,7.7752758464868625,0,2,High-Value,0.1877,Low,3283.61,Platinum
16985,17,10,5464.12,45.53433333333333,1832,8.606141358283566,3.840190391400603,7.513709247839705,0,2,High-Value,0.0103,Low,4521.42,Platinum
16986,30,2,1873.2,624.4,1040,7.535937180689723,6.438391445023741,6.947937068614969,0,1,Loyal,0.3757,Low,1869.28,Platinum
16987,3,7,1616.8,12.63125,401,7.388822480583852,2.612364950967802,5.996452088619021,0,2,High-Value,0.0801,Low,957.17,Gold
16988,5,1,126.12,18.017142857142854,43,4.845131522228461,2.945340828017585,3.784189633918261,0,1,Loyal,0.5499,Medium,138.07,Bronze
16989,7,6,1133.25,94.4375,1233,7.033726918544073,4.558471582978851,7.1180162044653335,0,1,Loyal,0.1477,Low,1626.29,Platinum
16990,219,1,179.0,179.0,100,5.19295685089021,5.19295685089021,4.61512051684126,1,0,At-Risk,0.7317,High,205.52,Bronze
16992,11,5,1614.31,17.358172043010754,860,7.38728216770102,2.9100748183082077,6.7580945044277305,0,1,Loyal,0.1223,Low,1324.79,Gold
16996,30,6,1456.96,39.3772972972973,544,7.284793477350012,3.698267678928401,6.300785794663244,0,1,Loyal,0.1241,Low,1276.65,Gold
16997,288,3,702.0,58.5,360,6.555356891810665,4.085976312551584,5.8888779583328805,1,0,At-Risk,0.3171,Low,765.29,Gold
16998,150,4,295.0,73.75,76,5.69035945432406,4.314149212270796,4.343805421853684,1,0,At-Risk,0.6116,Medium,402.38,Silver
16999,23,2,484.82,21.07913043478261,294,6.185838184926078,3.0946328381507127,5.68697535633982,0,1,Loyal,0.4705,Medium,598.34,Silver
17001,1,11,3989.57,23.60692307692308,2164,8.291689356823657,3.203027829236661,7.68017564043659,0,2,High-Value,0.0116,Low,3877.55,Platinum
17002,86,3,1493.73,30.484285714285715,679,7.309700867507591,3.449488555143287,6.522092798170152,0,1,Loyal,0.2815,Low,1159.09,Gold
17004,46,2,1312.14,30.51488372093023,771,7.180176494665863,3.450459933316199,6.648984550024776,0,1,Loyal,0.327,Low,1252.52,Gold
17006,5,4,781.78,17.76772727272727,272,6.6628516858853635,2.932138760301235,5.60947179518496,0,1,Loyal,0.1765,Low,635.93,Silver
17007,51,6,889.9300000000001,17.114038461538463,597,6.7922658609726465,2.896687243255044,6.393590753950631,0,1,Loyal,0.1313,Low,1145.47,Gold
17010,18,1,195.36,17.76,118,5.279949709189852,2.9317269435780786,4.77912349311153,0,1,Loyal,0.6262,Medium,260.45,Bronze
17011,30,1,270.9,18.06,186,5.605434351638425,2.947591898226056,5.231108616854587,0,1,Loyal,0.4422,Medium,334.25,Silver
17014,8,3,583.4300000000001,8.103194444444446,243,6.370637013261223,2.208625389774471,5.497168225293202,0,1,Loyal,0.2552,Low,461.45,Silver
17015,29,3,1838.61,8.591635514018693,1978,7.5173088716153345,2.260891418047718,7.590346945602565,0,1,Loyal,0.1286,Low,2227.93,Platinum
17017,3,20,8694.26,34.50103174603175,6673,9.070533328583988,3.5695617593275415,8.80597465931132,0,2,High-Value,0.0016,Low,10892.64,Platinum
17018,41,2,920.1,57.50625,176,6.82556860799419,4.069133586137918,5.176149732573829,0,1,Loyal,0.3888,Low,382.56,Silver
17019,11,4,1258.08,5.517894736842105,820,7.138136574519652,1.8745514306749764,6.710523109452428,0,1,Loyal,0.0817,Low,900.57,Gold
17022,31,1,71.0,10.142857142857142,108,4.276666119016055,2.4107986776342782,4.6913478822291435,0,1,Loyal,0.539,Medium,117.82,Bronze
17024,45,3,95.85,31.95,69,4.573163389853005,3.4949912609485163,4.248495242049359,0,1,Loyal,0.2987,Low,160.91,Bronze
17025,61,3,357.77,39.75222222222222,235,5.882681514648826,3.7075103712606663,5.4638318050256105,0,1,Loyal,0.3441,Low,429.27,Silver
17026,185,2,154.82999999999998,38.7075,97,5.048765669457523,3.681540086727173,4.584967478670572,1,0,At-Risk,0.5773,Medium,227.64,Bronze
17027,79,6,877.5600000000001,5.92945945945946,416,6.778284203530562,1.9357818100816475,6.0330862217988015,0,1,Loyal,0.0844,Low,930.11,Gold
17029,111,2,716.0,358.0,400,6.57507584059962,5.883322388488279,5.993961427306569,1,1,Loyal,0.7368,High,683.24,Gold
17030,64,1,146.87,13.351818181818182,146,4.996333509385396,2.663876636745265,4.990432586778736,0,1,Loyal,0.5189,Medium,201.7,Bronze
17031,12,2,380.35,17.288636363636364,235,5.943717588610248,2.906279903233826,5.4638318050256105,0,1,Loyal,0.2942,Low,386.23,Silver
17033,86,3,1030.14,36.79071428571429,750,6.9384202652929305,3.632063418630618,6.621405651764134,0,1,Loyal,0.2572,Low,1235.68,Gold
17034,16,3,745.52,24.850666666666665,410,6.615422408314929,3.2523363904349103,6.018593214496234,0,1,Loyal,0.293,Low,909.18,Gold
17035,246,2,433.53,15.483214285714286,229,6.07426498720113,2.8023425470720604,5.438079308923196,1,0,At-Risk,0.3814,Low,359.55,Silver
17037,88,1,1267.32,16.8976,656,7.145448469088846,2.884666625645132,6.48768401848461,0,1,Loyal,0.3919,Low,1087.06,Gold
17038,30,1,112.4,5.109090909090909,28,4.730921391293652,1.8097779747307337,3.367295829986474,0,1,Loyal,0.7545,High,95.45,Bronze
17040,138,1,449.73,29.982000000000003,181,6.110868490605405,3.4334063906841714,5.204006687076795,1,1,Loyal,0.5566,Medium,349.34,Silver
17041,27,3,1071.49,15.528840579710144,927,6.977738326749379,2.8051067690045697,6.833031732786201,0,1,Loyal,0.1884,Low,1209.93,Gold
17042,3,5,1036.58,10.686391752577318,990,6.944646357565886,2.4584250668098986,6.898714534329988,0,1,Loyal,0.0839,Low,1270.26,Gold
17043,32,4,1735.18,17.01156862745098,998,7.459442576481153,2.891014252977044,6.906754778648554,0,1,Loyal,0.1251,Low,1407.14,Gold
17044,25,1,948.48,158.08,504,6.855914466312751,5.06940722033949,6.22455842927536,0,1,Loyal,0.3974,Low,841.49,Gold
17045,113,3,339.44,15.42909090909091,106,5.83023889860876,2.799053599361377,4.672828834461906,1,1,Loyal,0.5049,Medium,263.84,Bronze
17046,157,1,642.02,29.182727272727274,510,6.466175827952961,3.407269816146433,6.236369590203704,1,1,Loyal,0.5605,Medium,795.56,Gold
17047,85,3,1100.9,16.93692307692308,533,7.004791241493732,2.886861330043609,6.280395838960195,0,1,Loyal,0.2247,Low,912.06,Gold
17048,118,3,925.35,21.519767441860463,485,6.831252132996021,3.1143934764801786,6.186208623900494,1,1,Loyal,0.2817,Low,926.02,Gold
17049,3,9,5655.03,17.839211356466876,2673,8.64047751166418,2.935940408211916,7.891330757661889,0,2,High-Value,0.0052,Low,4342.98,Platinum
17050,96,6,3185.64,10.342987012987011,1595,8.066722349141488,2.4285996686399027,7.375255778009755,1,2,High-Value,0.2303,Low,2554.16,Platinum
17051,194,1,240.89,5.735476190476191,179,5.48848307736504,1.9073885112198228,5.19295685089021,1,0,At-Risk,0.4297,Medium,218.87,Bronze
17052,28,1,399.09,4.808313253012048,251,5.9916895217992785,1.759290210815322,5.529429087511423,0,1,Loyal,0.3653,Low,361.31,Silver
17053,131,1,498.48,38.34461538461539,122,6.213567557246944,3.672359126481431,4.812184355372417,1,1,Loyal,0.6198,Medium,295.47,Bronze
17054,28,5,1356.33,16.34132530120482,804,7.213274813763555,2.8530923987203787,6.690842277418564,0,1,Loyal,0.1318,Low,1260.9,Gold
17058,82,3,1179.89,19.030483870967743,592,7.074023670453844,2.9972553066983623,6.385194398997726,0,1,Loyal,0.224,Low,923.38,Gold
17059,30,5,3080.39,5.9929766536964975,1850,8.033136072864288,1.9449063101914177,7.523481312573497,0,2,High-Value,0.036,Low,2492.08,Platinum
17060,266,1,234.24,46.848,216,5.460606269591755,3.868029319742256,5.37989735354046,1,0,At-Risk,0.6097,Medium,328.66,Silver
17061,74,11,5232.2300000000005,52.850808080808086,1526,8.56278395725042,3.9862174096329466,7.331060305218632,0,2,High-Value,0.1736,Low,4005.68,Platinum
17062,314,4,533.33,7.7294202898550735,418,6.281013625618804,2.1666989632772355,6.037870919922137,1,0,At-Risk,0.428,Medium,641.07,Silver
17063,21,7,1461.14,18.732564102564105,770,7.287656394959027,2.982270271173079,6.647688373563329,0,1,Loyal,0.0511,Low,1382.42,Gold
17064,59,3,855.45,14.02377049180328,316,6.752795938943994,2.7096336462445456,5.75890177387728,0,1,Loyal,0.1595,Low,589.48,Silver
17068,12,21,4552.14,15.378851351351353,2164,8.423572383818774,2.795990950895921,7.68017564043659,0,2,High-Value,0.0077,Low,4214.89,Platinum
17069,28,9,2709.7000000000003,18.948951048951052,1506,7.904962183102404,2.993176562953601,7.317876198626496,0,2,High-Value,0.0344,Low,2648.92,Platinum
17070,114,1,304.24,4.9070967741935485,131,5.721098352421432,1.776154471159165,4.882801922586371,1,1,Loyal,0.7431,High,200.02,Bronze
17071,28,9,2429.03,17.350214285714287,1197,7.795658881937399,2.909641252127997,7.088408778675395,0,2,High-Value,0.0305,Low,2292.53,Platinum
17073,18,4,1446.09,8.310862068965516,759,7.277309922347601,2.2311816830243036,6.633318433280377,0,1,Loyal,0.1334,Low,1095.57,Gold
17075,18,4,834.12,10.832727272727272,292,6.727575427100043,2.4708691901124116,5.680172609017068,0,1,Loyal,0.1664,Low,705.47,Gold
17076,36,3,841.0799999999999,33.6432,295,6.735875021605469,3.545101458180467,5.69035945432406,0,1,Loyal,0.228,Low,675.58,Gold
